Reading Profile files in /users/misc/raditya/Mar29/traces/profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
 50.4        0.242       11,908         270         270      44105 libparmetis__gkMPI_Allreduce 
 50.4       11,908       11,908         270           0      44104 MPI_Allreduce() 
 43.3            3       10,243           7     7452.15    1463352 libparmetis__KWayFM 
 12.9        0.269        3,040         376         376       8085 libparmetis__gkMPI_Waitall 
 12.9        3,039        3,039         376           0       8084 MPI_Waitall() 
 12.8            3        3,031          67          67      45249 libparmetis__rprintf 
 12.8       0.0634        3,028          67          67      45196 libparmetis__gkMPI_Barrier 
 12.8        3,028        3,028          67           0      45195 MPI_Barrier() 
 12.8        0.229        3,015          35         350      86162 libparmetis__ComputeParallelBalance 
 12.1            3        2,853           7        7219     407616 libparmetis__Match_Global 
  8.7            2        2,050     4281.78     4281.78        479 libparmetis__gkMPI_Wait 
  8.7        2,048        2,048     4281.78           0        478 MPI_Wait() 
  8.3       0.0372        1,953          45          45      43408 libparmetis__GlobalSESum 
  6.8            4        1,608          82     13730.4      19612 libparmetis__CommChangedInterfaceData 
  3.7            2          882           7     3418.69     126114 libparmetis__CreateCoarseGraph_Global 
  3.5            5          835           1     18.9861     835597 ParallelReadGraph 
  3.2        0.467          756           8     593.056      94532 libparmetis__ComputePartitionParams 
  2.9            1          685           8     845.222      85696 libparmetis__CommSetup 
  2.9            1          681           1     45.5556     681104 libparmetis__InitPartition 
  2.6          616          616     4.93056           0     125127 MPI_Recv() 
  2.6      0.00504          613     3.94444     3.94444     155617 libparmetis__gkMPI_Recv 
  2.5        0.888          601          29     2524.22      20750 libparmetis__CommInterfaceData 
  2.0       0.0132          467           8           8      58492 libparmetis__gkMPI_Alltoall 
  2.0          467          467           8           0      58490 MPI_Alltoall() 
  1.7      0.00732          395           8           8      49448 libparmetis__GlobalSEMin 
  1.6       0.0264          389          32          32      12175 libparmetis__gkMPI_Bcast 
  1.6          389          389          32           0      12174 MPI_Bcast() 
  1.6      0.00979          386           9           9      42943 libparmetis__GlobalSEMax 
  1.6      0.00751          385           8           8      48224 libparmetis__GlobalSEMinFloat 
  1.5      0.00719          359           8           8      44929 libparmetis__GlobalSEMaxFloat 
  1.2        0.304          281           1           4     281654 libparmetis__CheckInputsPartKway 
  1.2       0.0112          281           1           1     281348 libparmetis__GlobalSESumComm 
  1.1       0.0123          270           8           8      33802 libparmetis__gkMPI_Allgather 
  1.1          270          270           8           0      33800 MPI_Allgather() 
  0.8         0.32          198           1          18     198861 libparmetis__AssembleAdaptiveGraph 
  0.7       0.0287          158           1           5     158990 libparmetis__gkMPI_Allgatherv 
  0.7          158          158           1           0     158954 MPI_Allgatherv() 
  0.7          157          157           2           0      78742 MPI_Comm_dup() 
  0.7      0.00236          154           1           3     154899 libparmetis__PrintPostPartInfo 
  0.5        0.177          114           1          10     114687 libparmetis__SetupCtrl 
  0.5      0.00418          108           1           1     108303 libparmetis__gkMPI_Comm_split 
  0.5          108          108           1           0     108299 MPI_Comm_split() 
  0.4        0.258           93           7     640.889      13353 libparmetis__ProjectPartition 
  0.2            4           46     9867.19     9867.19          5 libparmetis__gkMPI_Isend 
  0.2            1           45     3.55556     35.5556      12793 METIS_PartGraphRecursive 
  0.2     0.000764           44           1           1      44329 libparmetis__GlobalSEMinComm 
  0.2       0.0284           43           1           3      43689 libparmetis__SetupGraph 
  0.2       0.0126           43           1           3      43643 libparmetis__SetupCtrl_invtvwgts 
  0.2           43           43     4.93056           0       8771 MPI_Send() 
  0.2       0.0773           42     3.55556          32      12001 libmetis__MlevelRecursiveBisection 
  0.2        0.723           42     3.55556     30.9306      11964 libmetis__MultilevelBisect 
  0.2           41           41     9867.19           0          4 MPI_Isend() 
  0.2            2           38           1     5.94444      38346 WritePVector 
  0.1       0.0382           31     51.6944     51.6944        604 libmetis__FM_2WayRefine 
  0.1            6           31     51.6944     20575.8        604 libmetis__FM_2WayCutRefine 
  0.1       0.0373           24     4.55556     86.8333       5350 libmetis__Refine2Way 
  0.1            3           20     128.069     11464.3        163 libmetis__irandArrayPermute 
  0.1            6           17     11487.1     11487.1          1 libmetis__irandInRange 
  0.0      0.00568           10     3.94444     3.94444       2747 libparmetis__gkMPI_Send 
  0.0            6           10     11487.1     11487.1          1 libmetis__irand 
  0.0       0.0145            9     4.55556     4.55556       2048 libmetis__Init2WayPartition 
  0.0        0.782            9     4.55556     174.778       2045 libmetis__GrowBisection 
  0.0            4            8     9867.19     9867.19          1 libparmetis__gkMPI_Irecv 
  0.0       0.0282            8     4.88889     49.7778       1702 libmetis__CoarsenGraph 
  0.0            1            8     25.3889     253.903        325 libmetis__Match_SHEM 
  0.0            3            4     7896.56     7896.56          1 libparmetis__gkMPI_Get_count 
  0.0       0.0321            4    0.333333           4      13002 METIS_PartGraphKway 
  0.0       0.0977            4    0.333333     3.66667      12866 libmetis__MlevelKWayPartitioning 
  0.0            4            4     9867.19           0          0 MPI_Irecv() 
  0.0            3            3     11490.5           0          0 libmetis__rpqUpdate 
  0.0      0.00736            3    0.333333     1.33333      10724 libmetis__InitKWayPartitioning 
  0.0            3            3     11487.1           0          0 gk_randint64 
  0.0            2            2     36.0139           0         68 libmetis__ikvsorti 
  0.0       0.0295            2     25.3889     25.3889         89 libmetis__CreateCoarseGraph 
  0.0            1            2     25.3889     177.722         88 libmetis__CreateCoarseGraphNoMask 
  0.0            1            1     5876.65           0          0 libmetis__rpqInsert 
  0.0            1            1     7896.56           0          0 MPI_Get_count() 
  0.0        0.918            1     1019.76     1010.71          1 gk_malloc 
  0.0        0.909            1     29.9167     59.8333         37 libmetis__ismalloc 
  0.0        0.397        0.939     24.3889     97.5556         39 libmetis__Project2WayPartition 
  0.0       0.0894        0.902     105.694     211.389          9 libmetis__rpqCreate 
  0.0        0.587        0.889     509.972     1013.71          2 gk_free 
  0.0        0.232        0.785     477.792     477.792          2 libmetis__imalloc 
  0.0        0.263        0.743     516.708     516.708          1 libparmetis__wspacemalloc 
  0.0        0.133        0.738     105.694     211.389          7 libmetis__rpqInit 
  0.0        0.423        0.722     855.347     901.528          1 gk_mcoreMalloc 
  0.0        0.688        0.688     1770.25           0          0 libmetis__rpqGetTop 
  0.0        0.616        0.616     1947.92           0          0 libparmetis__BSearch 
  0.0        0.304        0.555     3.88889     31.4444        143 libmetis__SetupCtrl 
  0.0        0.152        0.548     335.069     335.069          2 libmetis__iwspacemalloc 
  0.0        0.148        0.544     258.375     258.375          2 libparmetis__iwspacemalloc 
  0.0       0.0948        0.433     105.694     211.389          4 gk_idxsmalloc 
  0.0        0.084         0.41     105.694     211.389          4 libmetis__rpqDestroy 
  0.0         0.41         0.41     103.306           0          4 libmetis__icopy 
  0.0         0.39        0.404           1           3        404 libparmetis__FreeCtrl 
  0.0        0.159        0.401     338.639     338.639          1 libmetis__wspacemalloc 
  0.0         0.39         0.39       341.5           0          1 libmetis__iset 
  0.0        0.216        0.385    0.333333     3.66667       1154 libmetis__RefineKWay 
  0.0       0.0658        0.337     29.2778     189.389         11 libmetis__FreeGraph 
  0.0        0.105        0.332     192.333     192.333          2 libparmetis__rwspacemalloc 
  0.0        0.056        0.331     25.3889     177.722         13 libmetis__SetupCoarseGraph 
  0.0        0.306        0.306     1024.71           0          0 gk_gkmcoreDel 
  0.0        0.275        0.288     27.4167     54.8333         11 libmetis__Compute2WayPartitionParams 
  0.0        0.174        0.284     51.6944     52.6667          6 libmetis__Balance2Way 
  0.0        0.274        0.274     1166.58           0          0 gk_mcoreAdd 
  0.0       0.0523        0.271     28.9444     173.667          9 libmetis__Allocate2WayPartitionMemory 
  0.0        0.181        0.265     311.236     311.236          1 gk_mcorePush 
  0.0        0.257        0.263     25.3889           2         10 libmetis__ReAdjustMemory 
  0.0       0.0339        0.257     3.88889          23         66 libmetis__SetupGraph 
  0.0        0.256        0.256     105.694           0          2 gk_idxset 
  0.0        0.138        0.249     311.236     46.1806          1 gk_mcorePop 
  0.0        0.198        0.244     57.3889     57.3889          4 libmetis__rmalloc 
  0.0        0.232        0.232      1029.6           0          0 gk_gkmcoreAdd 
  0.0       0.0318        0.218     3.88889     3.88889         56 libmetis__InitRandom 
  0.0       0.0299        0.201           8          24         25 libparmetis__FreeGraph 
  0.0       0.0529        0.194     105.694     105.694          2 libmetis__rpqFree 
  0.0        0.179        0.186     3.88889     3.88889         48 libmetis__isrand 
  0.0       0.0617        0.182          66          66          3 libparmetis__ikvwspacemalloc 
  0.0       0.0832        0.179     25.3889     101.556          7 libmetis__BucketSortKeysInc 
  0.0         0.15        0.173           1           4        173 libparmetis__FreeInitialGraphAndRemap 
  0.0       0.0846        0.172     105.694     105.694          2 libmetis__rkvmalloc 
  0.0         0.07        0.171     142.861     142.861          1 libmetis__wspacepush 
  0.0        0.169        0.169     706.944           0          0 libmetis__rpqDelete 
  0.0        0.119        0.159     564.917     5.97222          0 libparmetis__cnbrpoolGetNext 
  0.0        0.147        0.158     4.88889     5.88889         32 gk_malloc_init 
  0.0        0.131        0.141     3.22222     9.66667         44 libparmetis__KeepPart 
  0.0       0.0716        0.123     142.861     142.861          1 libmetis__wspacepop 
  0.0        0.122        0.122           1           0        122 libparmetis__ComputeSerialEdgeCut 
  0.0       0.0155         0.12     30.6111     30.6111          4 libmetis__FreeRData 
  0.0        0.101        0.101          34           0          3 libparmetis__FastRandomPermute 
  0.0      0.00775       0.0993           9           9         11 libparmetis__FreeNonGraphFields 
  0.0       0.0918       0.0918          14           0          7 libmetis__ikvsortii 
  0.0       0.0388        0.083           1     108.639         83 libmetis__ProjectKWayPartition 
  0.0       0.0175       0.0774    0.930556     63.2361         83 libmetis__Bnd2WayBalance 
  0.0      0.00847       0.0724     1.33333     1.33333         54 libmetis__Greedy_KWayOptimize 
  0.0       0.0344       0.0657     29.2778     58.5556          2 libmetis__CreateGraph 
  0.0       0.0131       0.0639     1.33333     40.3472         48 libmetis__Greedy_KWayCutOptimize 
  0.0       0.0458       0.0535          14          25          4 gk_realloc 
  0.0       0.0133       0.0484     3.88889     7.77778         12 libmetis__FreeCtrl 
  0.0       0.0477       0.0477      28.375           0          2 libparmetis__RandomPermute 
  0.0       0.0466       0.0466     198.583           0          0 libmetis__rpqReset 
  0.0       0.0351       0.0428           8     5.45833          5 libparmetis__CommUpdateNnbrs 
  0.0       0.0416       0.0416     138.889           0          0 libmetis__rset 
  0.0       0.0353       0.0371     4.88889     5.88889          8 gk_malloc_cleanup 
  0.0       0.0326       0.0326          54           0          1 libmetis__isorti 
  0.0        0.019       0.0326           9          18          4 libparmetis__CreateGraph 
  0.0      0.00568       0.0274     5.22222     15.6667          5 gk_mcoreCreate 
  0.0       0.0137       0.0271     12.8889     25.7778          2 libmetis__rsmalloc 
  0.0       0.0141        0.026           7           7          4 libmetis__ikvmalloc 
  0.0       0.0258       0.0258     49.1667           0          1 libmetis__isum 
  0.0       0.0137       0.0257     4.22222     8.44444          6 libmetis__FreeWorkSpace 
  0.0       0.0232       0.0247     112.958    0.569444          0 libmetis__cnbrpoolGetNext 
  0.0      0.00339       0.0228     4.22222     4.22222          5 libmetis__AllocateWorkSpace 
  0.0       0.0201       0.0201     60.2222           0          0 libmetis__rcopy 
  0.0      0.00304       0.0192   0.0416667      12.625        462 libmetis__General2WayBalance 
  0.0       0.0179       0.0179          62           0          0 libparmetis__ravg 
  0.0      0.00844       0.0164           1           1         16 libparmetis__AllocateWSpace 
  0.0      0.00933       0.0163     3.55556     3.55556          5 libmetis__SetupGraph_label 
  0.0       0.0161       0.0161          16           0          1 libmetis__iincset 
  0.0       0.0158       0.0158     57.5833           0          0 libmetis__ComputeLoadImbalanceDiff 
  0.0      0.00813       0.0147           5           5          3 libparmetis__gkMPI_Comm_size 
  0.0      0.00818       0.0146           1           3         15 libparmetis__ComputeSerialBalance 
  0.0      0.00958       0.0146     3.55556     3.55556          4 libmetis__rwspacemalloc 
  0.0      0.00325       0.0142     5.22222     5.22222          3 gk_mcoreDestroy 
  0.0       0.0031       0.0139           2           2          7 libparmetis__gkMPI_Comm_free 
  0.0       0.0102       0.0128    0.333333     11.6528         38 libmetis__ComputeKWayPartitionParams 
  0.0       0.0127       0.0127           3           0          4 MPI_Comm_free() 
  0.0      0.00839        0.012           6           6          2 libparmetis__gkMPI_Comm_rank 
  0.0      0.00215      0.00989     1.33333     6.66667          7 libmetis__AllocateKWayPartitionMemory 
  0.0      0.00793      0.00942     4.88889     4.88889          2 gk_gkmcorePush 
  0.0      0.00924      0.00924           8           0          1 libparmetis__rargmin_strd 
  0.0      0.00778      0.00778           8           0          1 libparmetis__rargmax_strd 
  0.0      0.00768      0.00768     29.2778           0          0 libmetis__InitGraph 
  0.0      0.00722      0.00722     3.88889           0          2 gk_sigtrap 
  0.0      0.00707      0.00707           6           0          1 MPI_Comm_size() 
  0.0      0.00379        0.007           1           1          7 libparmetis__SetupGraph_nvwgts 
  0.0      0.00653      0.00653     3.88889           0          2 gk_siguntrap 
  0.0      0.00635      0.00635     3.88889           0          2 gk_randinit 
  0.0      0.00139      0.00617           1           2          6 libparmetis__FreeWSpace 
  0.0      0.00247      0.00588     3.88889     3.88889          2 libmetis__SetupGraph_tvwgt 
