Reading Profile files in /users/misc/raditya/Mar29/traces/profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
 87.3            1       16,384           1          16   16384702 ParMETIS_V3_RefineKway 
 83.0            1       15,592           7         156    2227533 libparmetis__Adaptive_Partition 
 56.9        0.281       10,678         242         242      44127 libparmetis__gkMPI_Allreduce 
 56.9       10,678       10,678         242           0      44125 MPI_Allreduce() 
 49.5            6        9,285           6     6889.54    1547569 libparmetis__KWayAdaptiveRefine 
 15.1        0.244        2,832          32         320      88528 libparmetis__ComputeParallelBalance 
 13.2        0.115        2,470          55          55      44922 libparmetis__GlobalSESum 
 12.4        0.247        2,319         340         340       6822 libparmetis__gkMPI_Waitall 
 12.4        2,319        2,319         340           0       6821 MPI_Waitall() 
 10.0            3        1,872           6     6259.33     312139 libparmetis__Match_Global 
  7.5        0.352        1,405          31          31      45329 libparmetis__rprintf 
  7.5       0.0396        1,404          31          31      45318 libparmetis__gkMPI_Barrier 
  7.5        1,404        1,404          31           0      45316 MPI_Barrier() 
  7.3            1        1,374        3132        3132        439 libparmetis__gkMPI_Wait 
  7.3        1,373        1,373        3132           0        438 MPI_Wait() 
  6.9            4        1,303          72     12257.2      18105 libparmetis__CommChangedInterfaceData 
  4.2            4          785           1     18.9861     785840 ParallelReadGraph 
  3.3            1          622          31     2728.33      20091 libparmetis__CommInterfaceData 
  3.2            1          594           7      1889.1      84921 libparmetis__ComputePartitionParams 
  2.9          535          535     4.93056           0     108587 MPI_Recv() 
  2.8      0.00476          532     3.94444     3.94444     134949 libparmetis__gkMPI_Recv 
  2.5            1          472           6     890.278      78818 libparmetis__CreateCoarseGraph_Global 
  2.2            2          414           7     748.889      59233 libparmetis__CommSetup 
  1.9      0.00776          350           8           8      43753 libparmetis__GlobalSEMax 
  1.7        0.412          326           1           4     326062 libparmetis__CheckInputsPartKway 
  1.7       0.0113          325           1           1     325647 libparmetis__GlobalSESumComm 
  1.5       0.0293          278          28          28       9956 libparmetis__gkMPI_Bcast 
  1.5          278          278          28           0       9955 MPI_Bcast() 
  1.4       0.0116          256           7           7      36633 libparmetis__gkMPI_Alltoall 
  1.4          256          256           7           0      36632 MPI_Alltoall() 
  1.3      0.00606          250           7           7      35853 libparmetis__GlobalSEMin 
  1.0        0.214          195           1           4     195787 libparmetis__PrintPostPartInfo 
  1.0      0.00928          188           6           6      31377 libparmetis__gkMPI_Allgather 
  1.0          188          188           6           0      31375 MPI_Allgather() 
  0.8       0.0527          153           1           9     153276 libparmetis__SetupGraph 
  0.6          116          116           2           0      58351 MPI_Comm_dup() 
  0.6       0.0923          108           1          13     108012 libparmetis__Mc_ComputeMoveStatistics 
  0.4        0.172           80           1          10      80753 libparmetis__SetupCtrl 
  0.3           53           53     4.93056           0      10791 MPI_Send() 
  0.3            2           48           1     5.94444      48138 WritePVector 
  0.2       0.0015           44           1           3      44575 libparmetis__SetupCtrl_invtvwgts 
  0.2            4           43     8622.33     8622.33          5 libparmetis__gkMPI_Isend 
  0.2       0.0972           42           6     125.556       7089 libparmetis__ProjectPartition 
  0.2           38           38     8622.33           0          4 MPI_Isend() 
  0.2     0.000778           34           1           1      34063 libparmetis__GlobalSEMinComm 
  0.1      0.00251           10     3.94444     3.94444       2691 libparmetis__gkMPI_Send 
  0.0            4            7     8622.33     8622.33          1 libparmetis__gkMPI_Irecv 
  0.0            2            4     6973.56     6973.56          1 libparmetis__gkMPI_Get_count 
  0.0            3            3     8622.33           0          0 MPI_Irecv() 
  0.0            2            2          31           0         74 libmetis__ikvsorti 
  0.0            1            1     6973.56           0          0 MPI_Get_count() 
  0.0        0.694        0.914     30.0278     60.0556         30 libmetis__ismalloc 
  0.0        0.254         0.75     467.639     467.639          2 libparmetis__wspacemalloc 
  0.0        0.382        0.581     1893.68       5.625          0 libparmetis__cnbrpoolGetNext 
  0.0        0.143        0.535     239.639     239.639          2 libparmetis__iwspacemalloc 
  0.0        0.429        0.498     244.639     235.583          2 gk_malloc 
  0.0        0.278        0.495     467.639     503.222          1 gk_mcoreMalloc 
  0.0        0.334        0.334     72.0278           0          5 libmetis__iset 
  0.0       0.0678        0.306     129.014     129.014          2 libmetis__imalloc 
  0.0        0.096          0.3         171         171          2 libparmetis__rwspacemalloc 
  0.0        0.232        0.294     70.5972     238.583          4 gk_free 
  0.0        0.283        0.283     84.6389           0          3 libmetis__icopy 
  0.0        0.246        0.246          48           0          5 libmetis__isorti 
  0.0        0.199        0.205      10.125       17.25         20 gk_realloc 
  0.0        0.135        0.201     171.639     171.639          1 gk_mcorePush 
  0.0       0.0347        0.189          57          57          3 libparmetis__ikvwspacemalloc 
  0.0         0.18         0.18     639.278           0          0 gk_mcoreAdd 
  0.0        0.104        0.176     171.639     35.5833          1 gk_mcorePop 
  0.0        0.174        0.174          31           0          6 libmetis__isum 
  0.0        0.142        0.166           1           4        166 libparmetis__FreeInitialGraphAndRemap 
  0.0        0.147        0.156           1           2        156 gk_malloc_init 
  0.0        0.151        0.151     465.167           0          0 libparmetis__BSearch 
  0.0       0.0331        0.148           1           3        148 libparmetis__FreeCtrl 
  0.0       0.0195         0.13           6          18         22 libparmetis__FreeGraph 
  0.0        0.116        0.124          54     22.2361          2 libparmetis__FastRandomPermute 
  0.0       0.0225       0.0981           1           2         98 libparmetis__FreeWSpace 
  0.0      0.00575       0.0902           7           7         13 libparmetis__FreeNonGraphFields 
  0.0       0.0726       0.0726     246.708           0          0 gk_gkmcoreAdd 
  0.0       0.0656       0.0656     245.708           0          0 gk_gkmcoreDel 
  0.0       0.0588       0.0588     46.5694           0          1 libparmetis__RandomPermute 
  0.0       0.0346       0.0406           7         4.5          6 libparmetis__CommUpdateNnbrs 
  0.0       0.0387       0.0387     145.986           0          0 libparmetis__IsHBalanceBetterTT 
  0.0       0.0362       0.0362         122           0          0 libmetis__rset 
  0.0      0.00889        0.027          17          17          2 libmetis__rmalloc 
  0.0       0.0162       0.0269           7          14          4 libparmetis__CreateGraph 
  0.0       0.0213        0.022           1           2         22 gk_malloc_cleanup 
  0.0       0.0204       0.0204          50           0          0 libmetis__rcopy 
  0.0       0.0183       0.0183          12           0          2 libmetis__ikvsortii 
  0.0         0.01       0.0183           1           1         18 libparmetis__AllocateWSpace 
  0.0       0.0176       0.0176          56           0          0 libparmetis__ravg 
  0.0      0.00815       0.0163           8          16          2 libmetis__rsmalloc 
  0.0      0.00558       0.0152           6           6          3 libmetis__ikvmalloc 
  0.0      0.00833        0.015           4           4          4 libparmetis__gkMPI_Comm_size 
  0.0      0.00226       0.0131           1           1         13 libparmetis__gkMPI_Comm_free 
  0.0        0.013        0.013           2           0          6 MPI_Comm_free() 
  0.0      0.00675       0.0102           5           5          2 libparmetis__gkMPI_Comm_rank 
  0.0      0.00969      0.00969          13           0          1 libmetis__iincset 
  0.0      0.00903      0.00903     29.3056           0          0 libparmetis__IsHBalanceBetterFT 
  0.0     0.000875      0.00824           1           3          8 gk_mcoreCreate 
  0.0      0.00131      0.00796           1           1          8 libparmetis__AllocateRefinementWorkSpace 
  0.0      0.00401      0.00735           1           1          7 libparmetis__SetupGraph_nvwgts 
  0.0      0.00668      0.00668           4           0          2 MPI_Comm_size() 
  0.0      0.00572      0.00603           1           1          6 gk_gkmcorePush 
  0.0       0.0034       0.0034           5           0          1 MPI_Comm_rank() 
  0.0       0.0031       0.0031           7           0          0 libparmetis__InitGraph 
  0.0     0.000681        0.003           1           1          3 gk_mcoreDestroy 
  0.0      0.00218      0.00218           1           0          2 gk_gkmcoreCreate 
  0.0     0.000847     0.000847           2           0          0 gk_GetCurMemoryUsed 
  0.0     0.000778     0.000778           1           0          1 libparmetis__ParallelReMapGraph 
  0.0     0.000708     0.000708           2           0          0 libmetis__imax 
  0.0     0.000597     0.000597           1           0          1 libmetis__rsum 
  0.0     0.000486     0.000486           1           0          0 libparmetis__InitTimers 
  0.0     0.000431     0.000431           1           0          0 gk_gkmcoreDestroy 
  0.0     0.000292     0.000292           1           0          0 gk_gkmcorePop 
  0.0     2.78E-05     0.000139   0.0138889   0.0138889         10 gk_cmalloc 
