Reading Profile files in /users/misc/raditya/Mar29/traces/profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
  0.0            3            9          88         728        104 libmetis__SetupCtrl 
  0.0            8            8        1056           0          8 libparmetis__FastRandomPermute 
  0.0            7            8          24          96        342 libparmetis__FreeInitialGraphAndRemap 
  0.0            3            8        6710        6710          1 libmetis__wspacepush 
  0.0            5            7       11992        1105          1 gk_mcorePop 
  0.0            2            7        6024        6024          1 libmetis__rkvmalloc 
  0.0            1            5         994        3976          6 libmetis__BucketSortKeysInc 
  0.0            3            5        6710        6710          1 libmetis__wspacepop 
  0.0            5            5         337         602         16 gk_realloc 
  0.0        0.826            5         240         720         21 libparmetis__FreeGraph 
  0.0        0.718            5          88          88         58 libmetis__InitRandom 
  0.0            2            5          45        6951        113 libmetis__ProjectKWayPartition 
  0.0            1            4        2016        2016          2 libparmetis__ikvwspacemalloc 
  0.0            3            4        2017        4034          2 libmetis__Compute2WayPartitionParams 
  0.0            4            4          88          88         50 libmetis__isrand 
  0.0            4            4         432           0         10 libmetis__ikvsortii 
  0.0            3            3         112         136         32 gk_malloc_init 
  0.0        0.877            3          44        2965         76 libmetis__Bnd2WayBalance 
  0.0        0.225            3         264         264         12 libparmetis__FreeNonGraphFields 
  0.0            3            3       10902           0          0 libmetis__rpqReset 
  0.0        0.971            2        1938        1938          1 libmetis__rmalloc 
  0.0            1            2        1162        2324          2 libmetis__CreateGraph 
  0.0        0.647            1          40         280         48 libmetis__SplitGraphPart 
  0.0        0.461            1          24          72         80 libparmetis__FreeCtrl 
  0.0            1            1        8585           0          0 libmetis__cnbrpoolGetNext 
  0.0            1            1          24        1989         76 libmetis__ComputeKWayPartitionParams 
  0.0        0.767            1          88         504         20 libmetis__SetupGraph 
  0.0            1            1        1680           0          1 libmetis__isorti 
  0.0            1            1        6024           0          0 gk_idxset 
  0.0            1            1        4240           0          0 libmetis__rset 
  0.0            1            1          24           0         51 libparmetis__ComputeSerialEdgeCut 
  0.0        0.041            1          24          48         50 libparmetis__FreeWSpace 
  0.0        0.084            1         136         136          9 gk_mcoreDestroy 
  0.0        0.317            1          88         176         13 libmetis__FreeCtrl 
  0.0        0.186            1          80         640         13 libmetis__SetupSplitGraph 
  0.0            1            1         899           0          1 libparmetis__RandomPermute 
  0.0        0.813        0.975         240         123          4 libparmetis__CommUpdateNnbrs 
  0.0        0.903        0.949         112         136          8 gk_malloc_cleanup 
  0.0        0.497        0.917         264         528          3 libparmetis__CreateGraph 
  0.0        0.752        0.884          40         120         22 libparmetis__KeepPart 
  0.0        0.855        0.855        1730           0          0 libmetis__isum 
  0.0        0.846        0.846        1840           0          0 libmetis__rcopy 
  0.0        0.147        0.831         136         408          6 gk_mcoreCreate 
  0.0        0.807        0.807        3360           0          0 libmetis__ComputeLoadImbalanceDiff 
  0.0        0.404        0.777         352         704          2 libmetis__rsmalloc 
  0.0         0.39         0.68          24          24         28 libparmetis__AllocateWSpace 
  0.0        0.343        0.662         112         224          6 libmetis__FreeWorkSpace 
  0.0        0.661        0.661         480           0          1 libmetis__iincset 
  0.0        0.628        0.628        1920           0          0 libparmetis__ravg 
  0.0        0.083        0.624         112         112          6 libmetis__AllocateWorkSpace 
  0.0        0.613        0.613         240           0          3 libparmetis__rargmin_strd 
  0.0        0.612        0.612         240           0          3 libparmetis__rargmax_strd 
  0.0        0.187        0.609         216         216          3 libmetis__ikvmalloc 
  0.0        0.121         0.56          69         345          8 libmetis__AllocateKWayPartitionMemory 
  0.0        0.441         0.52          24          24         22 libparmetis__SetupGraph_nvwgts 
  0.0        0.237        0.413         120         120          3 libparmetis__gkMPI_Comm_size 
  0.0        0.252        0.398         112         112          4 libmetis__rwspacemalloc 
  0.0        0.066        0.396          48          48          8 libparmetis__gkMPI_Comm_free 
  0.0        0.386        0.386          72           0          5 MPI_Comm_free() 
  0.0        0.299        0.299        1162           0          0 libmetis__InitGraph 
  0.0        0.179        0.279         144         144          2 libparmetis__gkMPI_Comm_rank 
  0.0        0.102        0.256          24          72         11 libparmetis__ComputeSerialBalance 
  0.0        0.239        0.239         994           0          0 libmetis__ReAdjustMemory 
  0.0        0.157          0.2         112         112          2 gk_gkmcorePush 
  0.0          0.2          0.2         584           0          0 libparmetis__IsHBalanceBetterFT 
  0.0        0.031        0.192          24          24          8 libparmetis__AllocateRefinementWorkSpace 
  0.0        0.188        0.188         144           0          1 MPI_Comm_size() 
  0.0        0.065        0.187          64          64          3 libmetis__SetupGraph_label 
  0.0        0.173        0.173          88           0          2 gk_sigtrap 
  0.0        0.102        0.161         168         168          1 libmetis__SetupGraph_tvwgt 
  0.0        0.154        0.154          88           0          2 gk_siguntrap 
  0.0        0.151        0.151         440           0          0 libmetis__rsum 
  0.0        0.137        0.137          88           0          2 gk_randinit 
  0.0        0.052        0.136           3           6         45 libmetis__Match_2Hop 
  0.0          0.1          0.1         144           0          1 MPI_Comm_rank() 
  0.0        0.065        0.095          88          88          1 libmetis__CheckParams 
  0.0        0.092        0.092         264           0          0 libparmetis__InitGraph 
  0.0        0.017        0.075          24          24          3 libmetis__AllocateRefinementWorkSpace 
  0.0        0.061        0.072          38          38          2 libmetis__ComputeKWayBoundary 
  0.0        0.025         0.07          48          48          1 gk_imalloc 
  0.0        0.066        0.066         224           0          0 libmetis__rscale 
  0.0         0.04        0.057          48          48          1 METIS_SetDefaultOptions 
  0.0        0.056        0.056          24           0          2 gk_gkmcoreCreate 
  0.0        0.042        0.054          69          69          1 libmetis__IsBalanced 
  0.0        0.027        0.054           3          18         18 libmetis__Match_2HopAll 
  0.0        0.054        0.054         191           0          0 libparmetis__IsHBalanceBetterTT 
  0.0         0.04         0.04         112           0          0 libmetis__Setup2WayBalMultipliers 
  0.0        0.031        0.031         112           0          0 gk_gkmcorePop 
  0.0         0.01         0.03           3          15         10 libmetis__Match_2HopAny 
  0.0        0.029        0.029          88           0          0 libmetis__metis_rcode 
  0.0        0.018        0.018          48           0          0 gk_GetCurMemoryUsed 
  0.0        0.017        0.017          69           0          0 libmetis__cnbrpoolReset 
  0.0        0.016        0.016          24           0          1 libparmetis__ParallelReMapGraph 
  0.0        0.015        0.015          24           0          1 gk_gkmcoreDestroy 
  0.0        0.013        0.013          24           0          1 libmetis__SetupKWayBalMultipliers 
  0.0         0.01         0.01          24           0          0 libparmetis__InitTimers 
  0.0        0.008        0.008          24           0          0 gk_log2 
  0.0        0.002        0.008           3           3          3 libmetis__ikvwspacemalloc 
  0.0            0        0.007           1           1          7 gk_cmalloc 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0            2       21,906           1           1   21906643 .TAU application
100.0          982       21,903           1          13   21903911 main 
 93.9            1       20,570           1          16   20570112 ParMETIS_V3_PartKway 
 92.4            2       20,236          10         268    2023659 libparmetis__Global_Partition 
 51.8        0.659       11,337         344         344      32959 libparmetis__gkMPI_Allreduce 
 51.8       11,337       11,337         344           0      32957 MPI_Allreduce() 
 47.7            5       10,456           9     4765.08    1161856 libparmetis__KWayFM 
 14.3        0.412        3,137         484         484       6482 libparmetis__gkMPI_Waitall 
 14.3        3,136        3,136         484           0       6481 MPI_Waitall() 
 14.1            8        3,086          83          83      37186 libparmetis__rprintf 
 14.0        0.165        3,077          83          83      37080 libparmetis__gkMPI_Barrier 
 14.0        3,077        3,077          83           0      37078 MPI_Barrier() 
 13.4        0.605        2,929          45         450      65090 libparmetis__ComputeParallelBalance 
 12.5            5        2,742           9        4205     304760 libparmetis__Match_Global 
 10.2            1        2,234     2504.83     2504.83        892 libparmetis__gkMPI_Wait 
 10.2        2,233        2,233     2504.83           0        892 MPI_Wait() 
  8.6       0.0828        1,879          57          57      32975 libparmetis__GlobalSESum 
  8.4            3        1,844         106        7807      17404 libparmetis__CommChangedInterfaceData 
  3.7            2          813          10     1657.54      81381 libparmetis__ComputePartitionParams 
  3.7            4          803           9     5359.79      89237 libparmetis__CreateCoarseGraph_Global 
  3.2            1          707          37     1484.67      19129 libparmetis__CommInterfaceData 
  1.8            2          401          10     589.667      40159 libparmetis__CommSetup 
  1.8       0.0208          391          10          10      39132 libparmetis__GlobalSEMaxFloat 
  1.6       0.0146          352          10          10      35241 libparmetis__GlobalSEMin 
  1.5            2          338           1     40.6667     338709 libparmetis__InitPartition 
  1.5        0.017          330          10          10      33089 libparmetis__GlobalSEMinFloat 
  1.4       0.0168          300          11          11      27356 libparmetis__GlobalSEMax 
  1.2            6          252           1     18.9583     252787 ParallelReadGraph 
  1.1       0.0187          250          10          10      25088 libparmetis__gkMPI_Alltoall 
  1.1          250          250          10           0      25086 MPI_Alltoall() 
  1.1        0.016          250          10          10      25022 libparmetis__gkMPI_Allgather 
  1.1          250          250          10           0      25021 MPI_Allgather() 
  0.9          193          193     4.79167           0      40340 MPI_Recv() 
  0.9      0.00492          193     3.83333     3.83333      50410 libparmetis__gkMPI_Recv 
  0.7        0.266          155           9     470.333      17302 libparmetis__ProjectPartition 
  0.5          101          101           2           0      50923 MPI_Comm_dup() 
  0.4      0.00387           96           1           3      96518 libparmetis__PrintPostPartInfo 
  0.3        0.107           72           1          18      72726 libparmetis__AssembleAdaptiveGraph 
  0.3        0.315           65           1           4      65902 libparmetis__CheckInputsPartKway 
  0.3        0.013           65           1           1      65582 libparmetis__GlobalSESumComm 
  0.3        0.218           65           1          10      65080 libparmetis__SetupCtrl 
  0.3        0.909           60     2.66667     26.6667      22535 METIS_PartGraphRecursive 
  0.3        0.106           58     4.66667          47      12572 libmetis__MlevelRecursiveBisection 
  0.3            2           58     4.66667     87.1667      12513 libmetis__MultilevelBisect 
  0.2      0.00375           54           1           1      54341 libparmetis__gkMPI_Comm_split 
  0.2           54           54           1           0      54337 MPI_Comm_split() 
  0.2       0.0431           47           1           5      47621 libparmetis__gkMPI_Allgatherv 
  0.2           47           47           1           0      47572 MPI_Allgatherv() 
  0.2       0.0908           47           1          12      47062 METIS_PartGraphKway 
  0.2        0.072           46     122.458     122.458        383 libmetis__FM_2WayRefine 
  0.2        0.301           46           1          11      46931 libmetis__MlevelKWayPartitioning 
  0.2           12           46     122.458     32181.2        383 libmetis__FM_2WayCutRefine 
  0.2       0.0214           44           1           4      44836 libmetis__InitKWayPartitioning 
  0.2       0.0385           44          40          40       1118 libparmetis__gkMPI_Bcast 
  0.2           44           44          40           0       1117 MPI_Bcast() 
  0.2      0.00133           39           1           1      39269 libparmetis__GlobalSEMinComm 
  0.1       0.0384           32           1           3      32461 libparmetis__SetupGraph 
  0.1       0.0218           32           1           3      32390 libparmetis__SetupCtrl_invtvwgts 
  0.1            8           28           1     5.83333      28637 WritePVector 
  0.1           28           28     4.79167           0       5870 MPI_Send() 
  0.1       0.0205           26     13.6667     13.6667       1964 libmetis__Init2WayPartition 
  0.1        0.904           26     13.6667     530.667       1962 libmetis__GrowBisection 
  0.1       0.0616           24     13.6667     159.625       1782 libmetis__Refine2Way 
  0.1            2           20     5510.67     5510.67          4 libparmetis__gkMPI_Isend 
  0.1            4           20     278.083     10963.2         73 libmetis__irandArrayPermute 
  0.1           17           17     5510.67           0          3 MPI_Isend() 
  0.1            5           16     11032.4     11032.4          1 libmetis__irandInRange 
  0.0            7           10     11032.4     11032.4          1 libmetis__irand 
  0.0      0.00263            8     3.83333     3.83333       2120 libparmetis__gkMPI_Send 
  0.0            5            5     19144.8           0          0 libmetis__rpqUpdate 
  0.0            5            5      46.125           0        108 libmetis__ikvsorti 
  0.0            2            4     5510.67     5510.67          1 libparmetis__gkMPI_Irecv 
  0.0       0.0377            4     14.6667     73.8333        318 libmetis__CoarsenGraph 
  0.0            1            4     41.4167     414.292        111 libmetis__Match_SHEM 
  0.0            1            3     955.333     1801.67          4 gk_free 
  0.0            1            2        4367        4367          1 libparmetis__gkMPI_Get_count 
  0.0            2            2     11032.4           0          0 gk_randint64 
  0.0            2            2     5510.67           0          0 MPI_Irecv() 
  0.0        0.984            2     701.458     701.458          4 libmetis__iwspacemalloc 
  0.0        0.858            2         251         502         10 libmetis__rpqDestroy 
  0.0        0.304            2     39.5417     158.167         59 libmetis__Project2WayPartition 
  0.0            1            2     770.625     770.625          3 libmetis__imalloc 
  0.0            1            2     1807.83     1798.67          1 gk_malloc 
  0.0            1            1     1812.71           0          1 gk_gkmcoreDel 
  0.0        0.753            1     1371.33     1417.38          1 gk_mcoreMalloc 
  0.0        0.103            1     48.4167      324.25         35 libmetis__FreeGraph 
  0.0            1            1     6851.38           0          0 libmetis__rpqInsert 
  0.0        0.196            1         251         502          6 libmetis__rpqCreate 
  0.0        0.732            1           1     11.5833       1503 libmetis__RefineKWay 
  0.0        0.321            1      706.25      706.25          2 libmetis__wspacemalloc 
  0.0            1            1        3904           0          0 libmetis__rpqGetTop 
  0.0        0.122            1         251         251          6 libmetis__rpqFree 
  0.0            1            1     4176.12           0          0 libparmetis__BSearch 
  0.0       0.0335            1     41.4167     41.4167         32 libmetis__CreateCoarseGraph 
  0.0        0.584            1     41.4167     289.917         31 libmetis__CreateCoarseGraphNoMask 
  0.0        0.732            1       35.75        71.5         32 libmetis__ismalloc 
  0.0            1            1        1871           0          1 gk_mcoreAdd 
  0.0        0.349            1     665.083     665.083          2 libparmetis__wspacemalloc 
  0.0        0.237        0.992         251         502          4 libmetis__rpqInit 
  0.0        0.988        0.988        4367           0          0 MPI_Get_count() 
  0.0       0.0305        0.885     58.4167     58.4167         15 libmetis__FreeRData 
  0.0        0.861        0.861     827.625           0          1 libmetis__rpqDelete 
  0.0        0.813        0.813      716.75           0          1 libmetis__iset 
  0.0          0.8          0.8     172.375           0          5 libmetis__icopy 
  0.0        0.202        0.682     334.083     334.083          2 libparmetis__iwspacemalloc 
  0.0        0.401        0.617     1651.38     8.91667          0 libparmetis__cnbrpoolGetNext 
  0.0         0.23        0.606         247         247          2 libparmetis__rwspacemalloc 
  0.0        0.574        0.574     1817.38           0          0 gk_gkmcoreAdd 
  0.0       0.0898        0.503     41.4167     289.917         12 libmetis__SetupCoarseGraph 
  0.0       0.0963        0.503     53.2083      319.25          9 libmetis__Allocate2WayPartitionMemory 
  0.0        0.024        0.479        4.25        4.25        113 libmetis__Greedy_KWayOptimize 
  0.0        0.122        0.456        4.25     420.208        107 libmetis__Greedy_KWayCutOptimize 
  0.0          0.2        0.452         251         502          2 gk_idxsmalloc 
  0.0        0.302        0.441     499.667     499.667          1 gk_mcorePush 
  0.0        0.226        0.395     122.458     124.292          3 libmetis__Balance2Way 
  0.0        0.139        0.383     3.66667     30.3333        104 libmetis__SetupCtrl 
  0.0        0.351        0.351          44           0          8 libparmetis__FastRandomPermute 
  0.0        0.316        0.342           1           4        342 libparmetis__FreeInitialGraphAndRemap 
  0.0        0.141        0.334     279.583     279.583          1 libmetis__wspacepush 
  0.0        0.216         0.31     499.667     46.0417          1 gk_mcorePop 
  0.0        0.118        0.303         251         251          1 libmetis__rkvmalloc 
  0.0        0.081        0.238     41.4167     165.667          6 libmetis__BucketSortKeysInc 
  0.0        0.133        0.233     279.583     279.583          1 libmetis__wspacepop 
  0.0        0.213        0.223     14.0417     25.0833         16 gk_realloc 
  0.0       0.0344        0.213          10          30         21 libparmetis__FreeGraph 
  0.0       0.0299        0.213     3.66667     3.66667         58 libmetis__InitRandom 
  0.0        0.106        0.211       1.875     289.625        113 libmetis__ProjectKWayPartition 
  0.0       0.0601        0.206          84          84          2 libparmetis__ikvwspacemalloc 
  0.0        0.165        0.203     84.0417     168.083          2 libmetis__Compute2WayPartitionParams 
  0.0        0.177        0.183     3.66667     3.66667         50 libmetis__isrand 
  0.0        0.181        0.181          18           0         10 libmetis__ikvsortii 
  0.0         0.14         0.15     4.66667     5.66667         32 gk_malloc_init 
  0.0       0.0365        0.139     1.83333     123.542         76 libmetis__Bnd2WayBalance 
  0.0      0.00937        0.133          11          11         12 libparmetis__FreeNonGraphFields 
  0.0        0.126        0.126      454.25           0          0 libmetis__rpqReset 
  0.0       0.0405        0.103       80.75       80.75          1 libmetis__rmalloc 
  0.0       0.0486       0.0968     48.4167     96.8333          2 libmetis__CreateGraph 
  0.0        0.027       0.0802     1.66667     11.6667         48 libmetis__SplitGraphPart 
  0.0       0.0192       0.0801           1           3         80 libparmetis__FreeCtrl 
  0.0       0.0758       0.0758     357.708           0          0 libmetis__cnbrpoolGetNext 
  0.0       0.0583       0.0755           1      82.875         76 libmetis__ComputeKWayPartitionParams 
  0.0        0.032       0.0727     3.66667          21         20 libmetis__SetupGraph 
  0.0       0.0711       0.0711          70           0          1 libmetis__isorti 
  0.0       0.0658       0.0658         251           0          0 gk_idxset 
  0.0       0.0605       0.0605     176.667           0          0 libmetis__rset 
  0.0       0.0514       0.0514           1           0         51 libparmetis__ComputeSerialEdgeCut 
  0.0      0.00171       0.0503           1           2         50 libparmetis__FreeWSpace 
  0.0       0.0035       0.0492     5.66667     5.66667          9 gk_mcoreDestroy 
  0.0       0.0132       0.0467     3.66667     7.33333         13 libmetis__FreeCtrl 
  0.0      0.00775       0.0435     3.33333     26.6667         13 libmetis__SetupSplitGraph 
  0.0       0.0422       0.0422     37.4583           0          1 libparmetis__RandomPermute 
  0.0       0.0339       0.0406          10       5.125          4 libparmetis__CommUpdateNnbrs 
  0.0       0.0376       0.0395     4.66667     5.66667          8 gk_malloc_cleanup 
  0.0       0.0207       0.0382          11          22          3 libparmetis__CreateGraph 
  0.0       0.0313       0.0368     1.66667           5         22 libparmetis__KeepPart 
  0.0       0.0356       0.0356     72.0833           0          0 libmetis__isum 
  0.0       0.0352       0.0352     76.6667           0          0 libmetis__rcopy 
  0.0      0.00613       0.0346     5.66667          17          6 gk_mcoreCreate 
  0.0       0.0336       0.0336         140           0          0 libmetis__ComputeLoadImbalanceDiff 
  0.0       0.0168       0.0324     14.6667     29.3333          2 libmetis__rsmalloc 
  0.0       0.0163       0.0283           1           1         28 libparmetis__AllocateWSpace 
  0.0       0.0143       0.0276     4.66667     9.33333          6 libmetis__FreeWorkSpace 
  0.0       0.0275       0.0275          20           0          1 libmetis__iincset 
  0.0       0.0262       0.0262          80           0          0 libparmetis__ravg 
  0.0      0.00346        0.026     4.66667     4.66667          6 libmetis__AllocateWorkSpace 
  0.0       0.0255       0.0255          10           0          3 libparmetis__rargmin_strd 
  0.0       0.0255       0.0255          10           0          3 libparmetis__rargmax_strd 
  0.0      0.00779       0.0254           9           9          3 libmetis__ikvmalloc 
  0.0      0.00504       0.0233       2.875      14.375          8 libmetis__AllocateKWayPartitionMemory 
  0.0       0.0184       0.0217           1           1         22 libparmetis__SetupGraph_nvwgts 
  0.0      0.00988       0.0172           5           5          3 libparmetis__gkMPI_Comm_size 
  0.0       0.0105       0.0166     4.66667     4.66667          4 libmetis__rwspacemalloc 
  0.0      0.00275       0.0165           2           2          8 libparmetis__gkMPI_Comm_free 
  0.0       0.0161       0.0161           3           0          5 MPI_Comm_free() 
  0.0       0.0125       0.0125     48.4167           0          0 libmetis__InitGraph 
  0.0      0.00746       0.0116           6           6          2 libparmetis__gkMPI_Comm_rank 
  0.0      0.00425       0.0107           1           3         11 libparmetis__ComputeSerialBalance 
  0.0      0.00996      0.00996     41.4167           0          0 libmetis__ReAdjustMemory 
  0.0      0.00654      0.00833     4.66667     4.66667          2 gk_gkmcorePush 
  0.0      0.00833      0.00833     24.3333           0          0 libparmetis__IsHBalanceBetterFT 
  0.0      0.00129        0.008           1           1          8 libparmetis__AllocateRefinementWorkSpace 
  0.0      0.00783      0.00783           6           0          1 MPI_Comm_size() 
  0.0      0.00271      0.00779     2.66667     2.66667          3 libmetis__SetupGraph_label 
  0.0      0.00721      0.00721     3.66667           0          2 gk_sigtrap 
  0.0      0.00425      0.00671           7           7          1 libmetis__SetupGraph_tvwgt 
  0.0      0.00642      0.00642     3.66667           0          2 gk_siguntrap 
