Reading Profile files in /users/misc/raditya/Mar29/traces/profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
  1.7        0.121        5,089          92          92      55317 libparmetis__gkMPI_Recv 
  1.6        0.205        4,598         144         144      31933 libparmetis__GlobalSEMin 
  1.4            4        4,178          24          96     174092 libparmetis__PrintPostPartInfo 
  1.0        0.319        2,871         144         144      19938 libparmetis__gkMPI_Alltoall 
  1.0        2,870        2,870         144           0      19935 MPI_Alltoall() 
  1.0        2,840        2,840          48           0      59174 MPI_Comm_dup() 
  0.9            2        2,736          24         216     114028 libparmetis__SetupGraph 
  0.9        0.259        2,652         120         120      22103 libparmetis__gkMPI_Allgather 
  0.9        2,652        2,652         120           0      22101 MPI_Allgather() 
  0.8            2        2,341          24         312      97555 libparmetis__Mc_ComputeMoveStatistics 
  0.6        0.503        1,719         576         576       2985 libparmetis__gkMPI_Bcast 
  0.6        1,718        1,718         576           0       2984 MPI_Bcast() 
  0.6            7        1,621          24          96      67573 libparmetis__CheckInputsPartKway 
  0.5        0.324        1,598          24          24      66604 libparmetis__GlobalSESumComm 
  0.4        0.042        1,240          24          24      51706 libparmetis__GlobalSEMinComm 
  0.4            5        1,207          24         240      50308 libparmetis__SetupCtrl 
  0.3        0.076          766          24          72      31950 libparmetis__SetupCtrl_invtvwgts 
  0.2          462          462         115           0       4020 MPI_Send() 
  0.1          101          334          24         140      13944 WritePVector 
  0.1           32          315       72707       72707          4 libparmetis__gkMPI_Isend 
  0.1          282          282       72707           0          4 MPI_Isend() 
  0.1            2          244         120         764       2035 libparmetis__ProjectPartition 
  0.1        0.059          230          92          92       2504 libparmetis__gkMPI_Send 
  0.0          141          141         624           0        227 libmetis__ikvsorti 
  0.0           29           67       72707       72707          1 libparmetis__gkMPI_Irecv 
  0.0           32           41      161991         136          0 libparmetis__cnbrpoolGetNext 
  0.0           37           37       72707           0          1 MPI_Irecv() 
  0.0           23           37       59080       59080          1 libparmetis__gkMPI_Get_count 
  0.0           16           30         650        1300         47 libmetis__ismalloc 
  0.0           28           28         648           0         44 libmetis__isum 
  0.0           22           22        1490           0         15 libmetis__iset 
  0.0           18           18        1656           0         11 libmetis__icopy 
  0.0           16           16         960           0         17 libmetis__isorti 
  0.0            5           13        9360        9360          1 libparmetis__wspacemalloc 
  0.0           13           13       59080           0          0 MPI_Get_count() 
  0.0           10           12        1302        4757          9 gk_free 
  0.0           10           12        4905        4685          2 gk_malloc 
  0.0            3           10        4752        4752          2 libparmetis__iwspacemalloc 
  0.0            9            9          24          96        402 libparmetis__FreeInitialGraphAndRemap 
  0.0            9            9         208         344         45 gk_realloc 
  0.0            4            8        9360        9917          1 gk_mcoreMalloc 
  0.0            1            7        2641        2641          3 libmetis__imalloc 
  0.0        0.796            7          24          72        297 libparmetis__FreeCtrl 
  0.0            1            6        3456        3456          2 libparmetis__rwspacemalloc 
  0.0        0.551            6          24          48        250 libparmetis__FreeWSpace 
  0.0            5            5        1080         253          5 libparmetis__FastRandomPermute 
  0.0            2            4        3408         557          1 gk_mcorePop 
  0.0            2            3        3408        3408          1 gk_mcorePush 
  0.0            3            3       18000           0          0 libparmetis__IsHBalanceBetterTT 
  0.0            3            3          24          48        149 gk_malloc_init 
  0.0            3            3       12768           0          0 gk_mcoreAdd 
  0.0        0.783            3        1152        1152          3 libparmetis__ikvwspacemalloc 
  0.0        0.461            2         120         360         23 libparmetis__FreeGraph 
  0.0        0.106            1         144         144         13 libparmetis__FreeNonGraphFields 
  0.0            1            1         753           0          2 libparmetis__RandomPermute 
  0.0            1            1        4917           0          0 gk_gkmcoreAdd 
  0.0            1            1        4893           0          0 gk_gkmcoreDel 
  0.0        0.818        0.877         144          72          6 libparmetis__CommUpdateNnbrs 
  0.0         0.24        0.864         360         360          2 libmetis__rmalloc 
  0.0        0.015        0.849          24          24         35 gk_mcoreDestroy 
  0.0        0.825        0.825        2364           0          0 libparmetis__BSearch 
  0.0         0.81         0.81        2472           0          0 libmetis__rset 
  0.0        0.805        0.805        3354           0          0 libparmetis__IsHBalanceBetterFT 
  0.0        0.422        0.674          24          24         28 libparmetis__AllocateWSpace 
  0.0        0.387         0.64          24          24         27 libparmetis__SetupGraph_nvwgts 
  0.0        0.385        0.638         144         288          4 libparmetis__CreateGraph 
  0.0        0.544        0.544         264           0          2 libmetis__iincset 
  0.0        0.268        0.421          96          96          4 libparmetis__gkMPI_Comm_size 
  0.0        0.394        0.414          24          48         17 gk_malloc_cleanup 
  0.0        0.139        0.404         120         120          3 libmetis__ikvmalloc 
  0.0        0.177        0.365         168         336          2 libmetis__rsmalloc 
  0.0        0.357        0.357        1008           0          0 libmetis__rcopy 
  0.0        0.351        0.351        1128           0          0 libparmetis__ravg 
  0.0        0.025        0.252          24          72         10 gk_mcoreCreate 
  0.0        0.049        0.247          24          24         10 libparmetis__gkMPI_Comm_free 
  0.0        0.233        0.233          48           0          5 MPI_Comm_free() 
  0.0        0.127        0.216         120         120          2 libparmetis__gkMPI_Comm_rank 
  0.0        0.018        0.186          24          24          8 libparmetis__AllocateRefinementWorkSpace 
  0.0        0.151        0.159          24          24          7 gk_gkmcorePush 
  0.0        0.153        0.153          96           0          2 MPI_Comm_size() 
  0.0        0.144        0.144         240           0          1 libmetis__ikvsortii 
  0.0        0.089        0.089         120           0          1 MPI_Comm_rank() 
  0.0        0.058        0.058         144           0          0 libparmetis__InitGraph 
  0.0        0.053        0.053          24           0          2 gk_gkmcoreCreate 
  0.0        0.019        0.019          48           0          0 gk_GetCurMemoryUsed 
  0.0        0.016        0.016          24           0          1 libparmetis__ParallelReMapGraph 
  0.0        0.012        0.012          48           0          0 libmetis__imax 
  0.0        0.011        0.011          24           0          0 gk_gkmcorePop 
  0.0        0.009        0.009          24           0          0 gk_gkmcoreDestroy 
  0.0        0.009        0.009          24           0          0 libmetis__rsum 
  0.0        0.009        0.009          24           0          0 libparmetis__InitTimers 
  0.0        0.001        0.005           1           1          5 gk_cmalloc 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0            2       12,276           1           1   12276043 .TAU application
100.0        1,036       12,273           1          13   12273140 main 
 88.2            1       10,824           1          16   10824891 ParMETIS_V3_RefineKway 
 84.4            2       10,364           6         134    1727462 libparmetis__Adaptive_Partition 
 54.8        0.202        6,722         205         205      32791 libparmetis__gkMPI_Allreduce 
 54.8        6,721        6,721         205           0      32790 MPI_Allreduce() 
 48.1           12        5,910           5     3700.42    1182115 libparmetis__KWayAdaptiveRefine 
 15.6        0.274        1,919          27         270      71084 libparmetis__ComputeParallelBalance 
 15.0        0.295        1,837         284         284       6471 libparmetis__gkMPI_Waitall 
 15.0        1,837        1,837         284           0       6470 MPI_Waitall() 
 12.6       0.0497        1,547          47          47      32923 libparmetis__GlobalSESum 
 12.1            4        1,483           5        2345     296655 libparmetis__Match_Global 
  8.4        0.496        1,032     1065.25     1065.25        969 libparmetis__gkMPI_Wait 
  8.4        1,031        1,031     1065.25           0        969 MPI_Wait() 
  8.4            2        1,026          60        4464      17116 libparmetis__CommChangedInterfaceData 
  7.4            2          914          27          27      33868 libparmetis__rprintf 
  7.4       0.0345          911          27          27      33769 libparmetis__gkMPI_Barrier 
  7.4          911          911          27           0      33768 MPI_Barrier() 
  4.1            1          506          26     1044.33      19482 libparmetis__CommInterfaceData 
  4.0            3          487           6     6660.79      81188 libparmetis__ComputePartitionParams 
  2.4            6          300           1     18.9583     300291 ParallelReadGraph 
  2.2            2          276           5     307.167      55213 libparmetis__CreateCoarseGraph_Global 
  1.9       0.0132          234           7           7      33538 libparmetis__GlobalSEMax 
  1.8            3          223           6         355      37177 libparmetis__CommSetup 
  1.7          212          212     4.79167           0      44264 MPI_Recv() 
  1.7      0.00504          212     3.83333     3.83333      55317 libparmetis__gkMPI_Recv 
  1.6      0.00854          191           6           6      31933 libparmetis__GlobalSEMin 
  1.4        0.197          174           1           4     174092 libparmetis__PrintPostPartInfo 
  1.0       0.0133          119           6           6      19938 libparmetis__gkMPI_Alltoall 
  1.0          119          119           6           0      19935 MPI_Alltoall() 
  1.0          118          118           2           0      59174 MPI_Comm_dup() 
  0.9        0.107          114           1           9     114028 libparmetis__SetupGraph 
  0.9       0.0108          110           5           5      22103 libparmetis__gkMPI_Allgather 
  0.9          110          110           5           0      22101 MPI_Allgather() 
  0.8        0.111           97           1          13      97555 libparmetis__Mc_ComputeMoveStatistics 
  0.6        0.021           71          24          24       2985 libparmetis__gkMPI_Bcast 
  0.6           71           71          24           0       2984 MPI_Bcast() 
  0.6        0.297           67           1           4      67573 libparmetis__CheckInputsPartKway 
  0.5       0.0135           66           1           1      66604 libparmetis__GlobalSESumComm 
  0.4      0.00175           51           1           1      51706 libparmetis__GlobalSEMinComm 
  0.4         0.25           50           1          10      50308 libparmetis__SetupCtrl 
  0.3      0.00317           31           1           3      31950 libparmetis__SetupCtrl_invtvwgts 
  0.2           19           19     4.79167           0       4020 MPI_Send() 
  0.1            4           13           1     5.83333      13944 WritePVector 
  0.1            1           13     3029.46     3029.46          4 libparmetis__gkMPI_Isend 
  0.1           11           11     3029.46           0          4 MPI_Isend() 
  0.1        0.106           10           5     31.8333       2035 libparmetis__ProjectPartition 
  0.1      0.00246            9     3.83333     3.83333       2504 libparmetis__gkMPI_Send 
  0.0            5            5          26           0        227 libmetis__ikvsorti 
  0.0            1            2     3029.46     3029.46          1 libparmetis__gkMPI_Irecv 
  0.0            1            1     6749.62     5.66667          0 libparmetis__cnbrpoolGetNext 
  0.0            1            1     3029.46           0          1 MPI_Irecv() 
  0.0        0.999            1     2461.67     2461.67          1 libparmetis__gkMPI_Get_count 
  0.0        0.698            1     27.0833     54.1667         47 libmetis__ismalloc 
  0.0            1            1          27           0         44 libmetis__isum 
  0.0        0.926        0.926     62.0833           0         15 libmetis__iset 
  0.0        0.778        0.778          69           0         11 libmetis__icopy 
  0.0        0.677        0.677          40           0         17 libmetis__isorti 
  0.0        0.212        0.579         390         390          1 libparmetis__wspacemalloc 
  0.0        0.547        0.547     2461.67           0          0 MPI_Get_count() 
  0.0        0.456        0.507       54.25     198.208          9 gk_free 
  0.0        0.449        0.506     204.375     195.208          2 gk_malloc 
  0.0        0.134        0.442         198         198          2 libparmetis__iwspacemalloc 
  0.0         0.38        0.402           1           4        402 libparmetis__FreeInitialGraphAndRemap 
  0.0        0.385         0.39     8.66667     14.3333         45 gk_realloc 
  0.0        0.199        0.366         390     413.208          1 gk_mcoreMalloc 
  0.0       0.0602        0.299     110.042     110.042          3 libmetis__imalloc 
  0.0       0.0332        0.297           1           3        297 libparmetis__FreeCtrl 
  0.0       0.0823        0.255         144         144          2 libparmetis__rwspacemalloc 
  0.0        0.023         0.25           1           2        250 libparmetis__FreeWSpace 
  0.0         0.23        0.233          45     10.5417          5 libparmetis__FastRandomPermute 
  0.0        0.111        0.195         142     23.2083          1 gk_mcorePop 
  0.0        0.121        0.165         142         142          1 gk_mcorePush 
  0.0        0.155        0.155         750           0          0 libparmetis__IsHBalanceBetterTT 
  0.0         0.14        0.149           1           2        149 gk_malloc_init 
  0.0        0.131        0.131         532           0          0 gk_mcoreAdd 
  0.0       0.0326         0.13          48          48          3 libparmetis__ikvwspacemalloc 
  0.0       0.0192        0.117           5          15         23 libparmetis__FreeGraph 
  0.0      0.00442       0.0752           6           6         13 libparmetis__FreeNonGraphFields 
  0.0       0.0614       0.0614      31.375           0          2 libparmetis__RandomPermute 
  0.0       0.0603       0.0603     204.875           0          0 gk_gkmcoreAdd 
  0.0       0.0531       0.0531     203.875           0          0 gk_gkmcoreDel 
  0.0       0.0341       0.0365           6           3          6 libparmetis__CommUpdateNnbrs 
  0.0         0.01        0.036          15          15          2 libmetis__rmalloc 
  0.0     0.000625       0.0354           1           1         35 gk_mcoreDestroy 
  0.0       0.0344       0.0344        98.5           0          0 libparmetis__BSearch 
  0.0       0.0338       0.0338         103           0          0 libmetis__rset 
  0.0       0.0335       0.0335      139.75           0          0 libparmetis__IsHBalanceBetterFT 
  0.0       0.0176       0.0281           1           1         28 libparmetis__AllocateWSpace 
  0.0       0.0161       0.0267           1           1         27 libparmetis__SetupGraph_nvwgts 
  0.0        0.016       0.0266           6          12          4 libparmetis__CreateGraph 
  0.0       0.0227       0.0227          11           0          2 libmetis__iincset 
  0.0       0.0112       0.0175           4           4          4 libparmetis__gkMPI_Comm_size 
  0.0       0.0164       0.0173           1           2         17 gk_malloc_cleanup 
  0.0      0.00579       0.0168           5           5          3 libmetis__ikvmalloc 
  0.0      0.00737       0.0152           7          14          2 libmetis__rsmalloc 
  0.0       0.0149       0.0149          42           0          0 libmetis__rcopy 
  0.0       0.0146       0.0146          47           0          0 libparmetis__ravg 
  0.0      0.00104       0.0105           1           3         10 gk_mcoreCreate 
  0.0      0.00204       0.0103           1           1         10 libparmetis__gkMPI_Comm_free 
  0.0      0.00971      0.00971           2           0          5 MPI_Comm_free() 
  0.0      0.00529        0.009           5           5          2 libparmetis__gkMPI_Comm_rank 
  0.0      0.00075      0.00775           1           1          8 libparmetis__AllocateRefinementWorkSpace 
  0.0      0.00629      0.00662           1           1          7 gk_gkmcorePush 
  0.0      0.00637      0.00637           4           0          2 MPI_Comm_size() 
  0.0        0.006        0.006          10           0          1 libmetis__ikvsortii 
  0.0      0.00371      0.00371           5           0          1 MPI_Comm_rank() 
  0.0      0.00242      0.00242           6           0          0 libparmetis__InitGraph 
  0.0      0.00221      0.00221           1           0          2 gk_gkmcoreCreate 
  0.0     0.000792     0.000792           2           0          0 gk_GetCurMemoryUsed 
  0.0     0.000667     0.000667           1           0          1 libparmetis__ParallelReMapGraph 
  0.0       0.0005       0.0005           2           0          0 libmetis__imax 
  0.0     0.000458     0.000458           1           0          0 gk_gkmcorePop 
  0.0     0.000375     0.000375           1           0          0 gk_gkmcoreDestroy 
  0.0     0.000375     0.000375           1           0          0 libmetis__rsum 
  0.0     0.000375     0.000375           1           0          0 libparmetis__InitTimers 
  0.0     4.17E-05     0.000208   0.0416667   0.0416667          5 gk_cmalloc 
