Reading Profile files in /users/misc/raditya/Mar29/traces/profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
  0.4        0.524        3,977          48          48      82874 libparmetis__GlobalSESumComm 
  0.4            1        3,789          48         240      78951 libparmetis__gkMPI_Allgatherv 
  0.4        3,787        3,787          48           0      78917 MPI_Allgatherv() 
  0.4        0.169        3,245          48          48      67614 libparmetis__gkMPI_Comm_split 
  0.4        3,245        3,245          48           0      67611 MPI_Comm_split() 
  0.3            1        3,125        1584        1584       1973 libparmetis__gkMPI_Bcast 
  0.3        3,124        3,124        1584           0       1972 MPI_Bcast() 
  0.3            7        3,039          48         480      63329 libparmetis__SetupCtrl 
  0.2          171        1,831      355556      355556          5 libparmetis__gkMPI_Isend 
  0.2        0.035        1,799          48          48      37497 libparmetis__GlobalSEMinComm 
  0.2        1,660        1,660      355556           0          5 MPI_Isend() 
  0.2            1        1,656          48         144      34501 libparmetis__SetupGraph 
  0.2        0.581        1,653          48         144      34457 libparmetis__SetupCtrl_invtvwgts 
  0.2          179        1,626          48         284      33880 WritePVector 
  0.2        1,491        1,491         235           0       6347 MPI_Send() 
  0.1           43        1,252         128        1280       9787 METIS_PartGraphRecursive 
  0.1            3        1,168         128        1152       9125 libmetis__MlevelRecursiveBisection 
  0.1           34        1,162         128         896       9085 libmetis__MultilevelBisect 
  0.1            1          820        1552        1552        529 libmetis__FM_2WayRefine 
  0.1          179          818        1552      601389        528 libmetis__FM_2WayCutRefine 
  0.1            1          680         128        2736       5318 libmetis__Refine2Way 
  0.1          116          520        3810      334024        137 libmetis__irandArrayPermute 
  0.0          162          404      334670      334670          1 libmetis__irandInRange 
  0.0          151          297      355556      355556          1 libparmetis__gkMPI_Irecv 
  0.0        0.119          268         188         188       1426 libparmetis__gkMPI_Send 
  0.0          163          241      334670      334670          1 libmetis__irand 
  0.0        0.638          239         128         128       1874 libmetis__Init2WayPartition 
  0.0           36          239         128        4911       1869 libmetis__GrowBisection 
  0.0            1          207         128        1568       1620 libmetis__CoarsenGraph 
  0.0           34          205         784        7840        262 libmetis__Match_SHEM 
  0.0          112          175      283080      283080          1 libparmetis__gkMPI_Get_count 
  0.0          146          146      355556           0          0 MPI_Irecv() 
  0.0          127          127        1728           0         74 libmetis__ikvsorti 
  0.0           78           78      334670           0          0 gk_randint64 
  0.0           74           74      328597           0          0 libmetis__rpqUpdate 
  0.0           62           62      283080           0          0 MPI_Get_count() 
  0.0            1           55         784         784         70 libmetis__CreateCoarseGraph 
  0.0           37           53         784        5488         69 libmetis__CreateCoarseGraphNoMask 
  0.0           24           46       17153       17153          3 libmetis__imalloc 
  0.0           33           45        1378        2756         33 libmetis__ismalloc 
  0.0           27           45         784        3136         58 libmetis__Project2WayPartition 
  0.0           36           44       35239       34803          1 gk_malloc 
  0.0           39           39      123690           0          0 libparmetis__BSearch 
  0.0           38           38      175339           0          0 libmetis__rpqInsert 
  0.0           13           36       24874       24874          1 libparmetis__wspacemalloc 
  0.0           17           30       34840       36494          1 gk_mcoreMalloc 
  0.0           21           29       16565       34947          2 gk_free 
  0.0           28           28       50540           0          1 libmetis__rpqGetTop 
  0.0            8           27       12298       12298          2 libparmetis__iwspacemalloc 
  0.0           23           23       11377           0          2 libmetis__iset 
  0.0           21           21       25551           0          1 libmetis__rpqDelete 
  0.0           18           21         784        3136         28 libmetis__BucketSortKeysInc 
  0.0            3           21        3151        6302          7 libmetis__rpqCreate 
  0.0           20           20        4179           0          5 libmetis__icopy 
  0.0            1           19         128         768        152 libmetis__SetupGraph 
  0.0            6           18         128        1024        141 libmetis__SetupCtrl 
  0.0            5           16        3151        6302          5 libmetis__rpqInit 
  0.0            5           15        9408        9408          2 libparmetis__rwspacemalloc 
  0.0            4           15        9838        9838          2 libmetis__iwspacemalloc 
  0.0           10           12          48         192        251 libparmetis__FreeInitialGraphAndRemap 
  0.0            7           12        1552        1599          8 libmetis__Balance2Way 
  0.0            4           11        9966        9966          1 libmetis__wspacemalloc 
  0.0            7           11       12361       12361          1 gk_mcorePush 
  0.0           10           10       47201           0          0 gk_mcoreAdd 
  0.0            2           10        3151        6302          3 libmetis__rpqDestroy 
  0.0            6           10       12361        1654          1 gk_mcorePop 
  0.0            2           10         912        5872         12 libmetis__FreeGraph 
  0.0            1           10         784        5488         13 libmetis__SetupCoarseGraph 
  0.0            1           10         128         128         82 libmetis__InitRandom 
  0.0            8            8       35458           0          0 gk_gkmcoreDel 
  0.0            8            8          48          48        183 libparmetis__AllocateWSpace 
  0.0            1            8         912        5472         10 libmetis__Allocate2WayPartitionMemory 
  0.0            8            8         128         128         68 libmetis__isrand 
  0.0            2            8        3168        3168          3 libparmetis__ikvwspacemalloc 
  0.0            8            8       35634           0          0 gk_gkmcoreAdd 
  0.0            1            7         384        1152         19 libparmetis__FreeGraph 
  0.0            4            7       22298         250          0 libparmetis__cnbrpoolGetNext 
  0.0            7            7        1680           0          4 libparmetis__FastRandomPermute 
  0.0            6            6         176         224         38 gk_malloc_init 
  0.0            3            6        3151        6302          2 gk_idxsmalloc 
  0.0            1            5        3151        3151          2 libmetis__rpqFree 
  0.0            2            5        4335        4335          1 libmetis__wspacepush 
  0.0        0.459            4         432         432         11 libparmetis__FreeNonGraphFields 
  0.0            4            4         672           0          7 libmetis__ikvsortii 
  0.0            4            4         128         384         34 libparmetis__KeepPart 
  0.0            1            4        3151        3151          1 libmetis__rkvmalloc 
  0.0        0.892            3          47        3471         84 libmetis__Bnd2WayBalance 
  0.0        0.453            3         912         912          4 libmetis__FreeRData 
  0.0            2            3        4335        4335          1 libmetis__wspacepop 
  0.0            3            3          48           0         69 libparmetis__ComputeSerialEdgeCut 
  0.0            2            3         655        1166          5 gk_realloc 
  0.0            1            2        2128        2128          1 libmetis__rmalloc 
  0.0            2            2         384         309          7 libparmetis__CommUpdateNnbrs 
  0.0            2            2        1372           0          2 libparmetis__RandomPermute 
  0.0            1            2         912        1824          2 libmetis__CreateGraph 
  0.0            1            1        6800           0          0 libmetis__rset 
  0.0            1            1         784          96          2 libmetis__ReAdjustMemory 
  0.0        0.585            1         128         256         14 libmetis__FreeCtrl 
  0.0            1            1         176         224         10 gk_malloc_cleanup 
  0.0            1            1         768        1536          2 libmetis__Compute2WayPartitionParams 
  0.0        0.926            1          48         144         34 libparmetis__FreeCtrl 
  0.0            1            1        2688           0          1 libmetis__isorti 
  0.0        0.806            1         432         864          3 libparmetis__CreateGraph 
  0.0            1            1        5958           0          0 libmetis__rpqReset 
  0.0        0.601            1         560        1120          2 libmetis__rsmalloc 
  0.0            1            1        1808           0          1 libmetis__isum 
  0.0        0.184            1         176         528          6 gk_mcoreCreate 
  0.0        0.603            1         240         240          4 libparmetis__gkMPI_Comm_size 
  0.0        0.987        0.987        3151           0          0 gk_idxset 
  0.0        0.959        0.959        2912           0          0 libmetis__rcopy 
  0.0        0.537        0.899         128         256          7 libmetis__FreeWorkSpace 
  0.0        0.865        0.865         768           0          1 libmetis__iincset 
  0.0        0.865        0.865        3072           0          0 libparmetis__ravg 
  0.0        0.285        0.846         336         336          3 libmetis__ikvmalloc 
  0.0        0.106        0.808         128         128          6 libmetis__AllocateWorkSpace 
  0.0        0.141        0.691          96          96          7 libparmetis__gkMPI_Comm_free 
  0.0        0.676        0.676         384           0          2 libparmetis__rargmin_strd 
  0.0        0.646        0.646         144           0          4 MPI_Comm_free() 
  0.0        0.434        0.605         128         128          5 libmetis__rwspacemalloc 
  0.0        0.287        0.564          48         144         12 libparmetis__ComputeSerialBalance 
  0.0        0.291        0.538         128         128          4 libmetis__SetupGraph_label 
  0.0        0.532        0.532         384           0          1 libparmetis__rargmax_strd 
  0.0        0.299        0.515         288         288          2 libparmetis__gkMPI_Comm_rank 
  0.0        0.119        0.482         176         176          3 gk_mcoreDestroy 
  0.0        0.439        0.439        1680           0          0 libmetis__ComputeLoadImbalanceDiff 
  0.0        0.274        0.426          48          48          9 libparmetis__SetupGraph_nvwgts 
  0.0        0.423        0.423         288           0          1 MPI_Comm_size() 
  0.0        0.302        0.377         176         176          2 gk_gkmcorePush 
  0.0        0.055        0.333          48          48          7 libparmetis__AllocateRefinementWorkSpace 
  0.0        0.063        0.282          48          96          6 libparmetis__FreeWSpace 
  0.0        0.278        0.278         128           0          2 gk_sigtrap 
  0.0         0.08        0.271          96          96          3 libmetis__irealloc 
  0.0        0.257        0.257         128           0          2 gk_randinit 
  0.0        0.248        0.248         912           0          0 libmetis__InitGraph 
  0.0         0.22         0.22         128           0          2 gk_siguntrap 
  0.0        0.216        0.216         288           0          1 MPI_Comm_rank() 
  0.0        0.215        0.215         736           0          0 libmetis__rsum 
  0.0        0.069         0.18         128         128          1 libmetis__SetupGraph_tvwgt 
  0.0        0.156        0.156         432           0          0 libparmetis__InitGraph 
  0.0          0.1        0.142         128         128          1 libmetis__CheckParams 
  0.0         0.06        0.135          96          96          1 gk_imalloc 
  0.0        0.108        0.108          48           0          2 gk_gkmcoreCreate 
  0.0        0.108        0.108         304           0          0 libparmetis__IsHBalanceBetterFT 
  0.0        0.065        0.089          48          48          2 METIS_SetDefaultOptions 
  0.0        0.066        0.066         256           0          0 libmetis__rscale 
  0.0         0.06         0.06         176           0          0 gk_gkmcorePop 
  0.0        0.046        0.046         128           0          0 libmetis__metis_rcode 
  0.0        0.046        0.046          48           0          1 libparmetis__ParallelReMapGraph 
  0.0        0.045        0.045         128           0          0 libmetis__Setup2WayBalMultipliers 
  0.0        0.044        0.044          96           0          0 gk_GetCurMemoryUsed 
  0.0        0.017        0.017          48           0          0 gk_gkmcoreDestroy 
  0.0        0.017        0.017          49           0          0 libparmetis__IsHBalanceBetterTT 
  0.0        0.013        0.013          48           0          0 libparmetis__InitTimers 
  0.0        0.001        0.006           1           1          6 gk_cmalloc 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0            2       18,699           1           1   18699892 .TAU application
100.0        1,257       18,697           1          13   18697471 main 
 91.0            1       17,012           1          16   17012552 ParMETIS_V3_PartKway 
 89.0            1       16,639           8         214    2079894 libparmetis__Global_Partition 
 51.9        0.256        9,713         277         277      35067 libparmetis__gkMPI_Allreduce 
 51.9        9,713        9,713         277           0      35066 MPI_Allreduce() 
 45.2            2        8,453           7     5855.62    1207625 libparmetis__KWayFM 
 13.8            1        2,575          67          67      38438 libparmetis__rprintf 
 13.8       0.0681        2,573          67          67      38408 libparmetis__gkMPI_Barrier 
 13.8        2,573        2,573          67           0      38407 MPI_Barrier() 
 13.7        0.289        2,568          36         360      71347 libparmetis__ComputeParallelBalance 
 12.5        0.265        2,344         382         382       6136 libparmetis__gkMPI_Waitall 
 12.5        2,343        2,343         382           0       6136 MPI_Waitall() 
 10.4            3        1,938           7        5370     276923 libparmetis__Match_Global 
  9.0         0.04        1,692          46          46      36786 libparmetis__GlobalSESum 
  8.8            1        1,639     3325.75     3325.75        493 libparmetis__gkMPI_Wait 
  8.8        1,637        1,637     3325.75           0        492 MPI_Wait() 
  7.5            3        1,404          84     10344.2      16718 libparmetis__CommChangedInterfaceData 
  4.1        0.535          769           8     496.854      96146 libparmetis__ComputePartitionParams 
  3.1        0.852          588          29     1887.67      20282 libparmetis__CommInterfaceData 
  2.9            2          545           7     3900.21      77963 libparmetis__CreateCoarseGraph_Global 
  2.3            1          436           8     670.917      54604 libparmetis__CommSetup 
  1.9            1          350           1     42.6667     350585 libparmetis__InitPartition 
  1.7            3          325           1     18.9792     325627 ParallelReadGraph 
  1.7      0.00975          325           9           9      36128 libparmetis__GlobalSEMax 
  1.6       0.0076          303           8           8      37924 libparmetis__GlobalSEMin 
  1.6      0.00773          295           8           8      36928 libparmetis__GlobalSEMaxFloat 
  1.6       0.0084          294           8           8      36799 libparmetis__GlobalSEMinFloat 
  1.4          262          262     4.89583           0      53586 MPI_Recv() 
  1.4      0.00408          257     3.91667     3.91667      65794 libparmetis__gkMPI_Recv 
  1.3       0.0122          243           8           8      30459 libparmetis__gkMPI_Alltoall 
  1.3          243          243           8           0      30458 MPI_Alltoall() 
  1.1       0.0118          207           8           8      25891 libparmetis__gkMPI_Allgather 
  1.1          207          207           8           0      25889 MPI_Allgather() 
  0.7      0.00321          125           1           3     125004 libparmetis__PrintPostPartInfo 
  0.7        0.188          121           1          18     121654 libparmetis__AssembleAdaptiveGraph 
  0.5           98           98           2           0      49443 MPI_Comm_dup() 
  0.5        0.241           94           7     567.167      13430 libparmetis__ProjectPartition 
  0.4        0.278           83           1           4      83156 libparmetis__CheckInputsPartKway 
  0.4       0.0109           82           1           1      82874 libparmetis__GlobalSESumComm 
  0.4       0.0285           78           1           5      78951 libparmetis__gkMPI_Allgatherv 
  0.4           78           78           1           0      78917 MPI_Allgatherv() 
  0.4      0.00352           67           1           1      67614 libparmetis__gkMPI_Comm_split 
  0.4           67           67           1           0      67611 MPI_Comm_split() 
  0.3       0.0273           65          33          33       1973 libparmetis__gkMPI_Bcast 
  0.3           65           65          33           0       1972 MPI_Bcast() 
  0.3        0.161           63           1          10      63329 libparmetis__SetupCtrl 
  0.2            3           38     7407.42     7407.42          5 libparmetis__gkMPI_Isend 
  0.2     0.000729           37           1           1      37497 libparmetis__GlobalSEMinComm 
  0.2           34           34     7407.42           0          5 MPI_Isend() 
  0.2        0.025           34           1           3      34501 libparmetis__SetupGraph 
  0.2       0.0121           34           1           3      34457 libparmetis__SetupCtrl_invtvwgts 
  0.2            3           33           1     5.91667      33880 WritePVector 
  0.2           31           31     4.89583           0       6347 MPI_Send() 
  0.1        0.901           26     2.66667     26.6667       9787 METIS_PartGraphRecursive 
  0.1       0.0653           24     2.66667          24       9125 libmetis__MlevelRecursiveBisection 
  0.1         0.72           24     2.66667     18.6667       9085 libmetis__MultilevelBisect 
  0.1       0.0275           17     32.3333     32.3333        529 libmetis__FM_2WayRefine 
  0.1            3           17     32.3333     12528.9        528 libmetis__FM_2WayCutRefine 
  0.1       0.0284           14     2.66667          57       5318 libmetis__Refine2Way 
  0.1            2           10      79.375     6958.83        137 libmetis__irandArrayPermute 
  0.0            3            8     6972.29     6972.29          1 libmetis__irandInRange 
  0.0            3            6     7407.42     7407.42          1 libparmetis__gkMPI_Irecv 
  0.0      0.00248            5     3.91667     3.91667       1426 libparmetis__gkMPI_Send 
  0.0            3            5     6972.29     6972.29          1 libmetis__irand 
  0.0       0.0133            4     2.66667     2.66667       1874 libmetis__Init2WayPartition 
  0.0        0.751            4     2.66667     102.312       1869 libmetis__GrowBisection 
  0.0       0.0219            4     2.66667     32.6667       1620 libmetis__CoarsenGraph 
  0.0        0.728            4     16.3333     163.333        262 libmetis__Match_SHEM 
  0.0            2            3      5897.5      5897.5          1 libparmetis__gkMPI_Get_count 
  0.0            3            3     7407.42           0          0 MPI_Irecv() 
  0.0            2            2          36           0         74 libmetis__ikvsorti 
  0.0            1            1     6972.29           0          0 gk_randint64 
  0.0            1            1     6845.77           0          0 libmetis__rpqUpdate 
  0.0            1            1      5897.5           0          0 MPI_Get_count() 
  0.0       0.0238            1     16.3333     16.3333         70 libmetis__CreateCoarseGraph 
  0.0        0.789            1     16.3333     114.333         69 libmetis__CreateCoarseGraphNoMask 
  0.0        0.505        0.962     357.354     357.354          3 libmetis__imalloc 
  0.0        0.689        0.947     28.7083     57.4167         33 libmetis__ismalloc 
  0.0        0.581        0.946     16.3333     65.3333         58 libmetis__Project2WayPartition 
  0.0         0.77        0.936     734.146     725.062          1 gk_malloc 
  0.0        0.818        0.818     2576.88           0          0 libparmetis__BSearch 
  0.0        0.809        0.809      3652.9           0          0 libmetis__rpqInsert 
  0.0         0.28        0.765     518.208     518.208          1 libparmetis__wspacemalloc 
  0.0        0.367        0.635     725.833     760.292          1 gk_mcoreMalloc 
  0.0        0.446        0.625     345.104     728.062          2 gk_free 
  0.0          0.6          0.6     1052.92           0          1 libmetis__rpqGetTop 
  0.0        0.169        0.581     256.208     256.208          2 libparmetis__iwspacemalloc 
  0.0          0.5          0.5     237.021           0          2 libmetis__iset 
  0.0        0.458        0.458     532.312           0          1 libmetis__rpqDelete 
  0.0         0.39        0.451     16.3333     65.3333         28 libmetis__BucketSortKeysInc 
  0.0       0.0625        0.442     65.6458     131.292          7 libmetis__rpqCreate 
  0.0        0.422        0.422     87.0625           0          5 libmetis__icopy 
  0.0       0.0317        0.405     2.66667          16        152 libmetis__SetupGraph 
  0.0        0.136        0.377     2.66667     21.3333        141 libmetis__SetupCtrl 
  0.0        0.109        0.334     65.6458     131.292          5 libmetis__rpqInit 
  0.0        0.106        0.333         196         196          2 libparmetis__rwspacemalloc 
  0.0       0.0919        0.332     204.958     204.958          2 libmetis__iwspacemalloc 
  0.0        0.225        0.251           1           4        251 libparmetis__FreeInitialGraphAndRemap 
  0.0         0.16        0.251     32.3333     33.3125          8 libmetis__Balance2Way 
  0.0       0.0939        0.244     207.625     207.625          1 libmetis__wspacemalloc 
  0.0        0.163        0.233     257.521     257.521          1 gk_mcorePush 
  0.0        0.229        0.229     983.354           0          0 gk_mcoreAdd 
  0.0       0.0563        0.224     65.6458     131.292          3 libmetis__rpqDestroy 
  0.0        0.127        0.222     257.521     34.4583          1 gk_mcorePop 
  0.0       0.0437        0.219          19     122.333         12 libmetis__FreeGraph 
  0.0       0.0341        0.218     16.3333     114.333         13 libmetis__SetupCoarseGraph 
  0.0       0.0372        0.217     2.66667     2.66667         82 libmetis__InitRandom 
  0.0        0.183        0.183     738.708           0          0 gk_gkmcoreDel 
  0.0        0.175        0.183           1           1        183 libparmetis__AllocateWSpace 
  0.0       0.0356        0.182          19         114         10 libmetis__Allocate2WayPartitionMemory 
  0.0        0.175         0.18     2.66667     2.66667         68 libmetis__isrand 
  0.0       0.0449        0.171          66          66          3 libparmetis__ikvwspacemalloc 
  0.0        0.171        0.171     742.375           0          0 gk_gkmcoreAdd 
  0.0       0.0254        0.151           8          24         19 libparmetis__FreeGraph 
  0.0       0.0974        0.151     464.542     5.20833          0 libparmetis__cnbrpoolGetNext 
  0.0         0.15         0.15          35           0          4 libparmetis__FastRandomPermute 
  0.0        0.131        0.141     3.66667     4.66667         38 gk_malloc_init 
  0.0       0.0674        0.139     65.6458     131.292          2 gk_idxsmalloc 
  0.0       0.0321        0.119     65.6458     65.6458          2 libmetis__rpqFree 
  0.0       0.0464        0.109     90.3125     90.3125          1 libmetis__wspacepush 
  0.0      0.00956        0.102           9           9         11 libparmetis__FreeNonGraphFields 
  0.0       0.0963       0.0963          14           0          7 libmetis__ikvsortii 
  0.0       0.0833       0.0916     2.66667           8         34 libparmetis__KeepPart 
  0.0       0.0308        0.086     65.6458     65.6458          1 libmetis__rkvmalloc 
  0.0       0.0186       0.0822    0.979167     72.3125         84 libmetis__Bnd2WayBalance 
  0.0      0.00944       0.0744          19          19          4 libmetis__FreeRData 
  0.0       0.0456       0.0743     90.3125     90.3125          1 libmetis__wspacepop 
  0.0       0.0692       0.0692           1           0         69 libparmetis__ComputeSerialEdgeCut 
  0.0       0.0584       0.0665     13.6458     24.2917          5 gk_realloc 
  0.0       0.0235       0.0592     44.3333     44.3333          1 libmetis__rmalloc 
  0.0        0.047       0.0561           8      6.4375          7 libparmetis__CommUpdateNnbrs 
  0.0       0.0561       0.0561     28.5833           0          2 libparmetis__RandomPermute 
  0.0       0.0251       0.0464          19          38          2 libmetis__CreateGraph 
  0.0       0.0408       0.0408     141.667           0          0 libmetis__rset 
  0.0       0.0328       0.0385     16.3333           2          2 libmetis__ReAdjustMemory 
  0.0       0.0122       0.0382     2.66667     5.33333         14 libmetis__FreeCtrl 
  0.0       0.0342       0.0358     3.66667     4.66667         10 gk_malloc_cleanup 
  0.0       0.0281       0.0358          16          32          2 libmetis__Compute2WayPartitionParams 
  0.0       0.0193        0.034           1           3         34 libparmetis__FreeCtrl 
  0.0         0.03         0.03          56           0          1 libmetis__isorti 
  0.0       0.0168       0.0298           9          18          3 libparmetis__CreateGraph 
  0.0       0.0294       0.0294     124.125           0          0 libmetis__rpqReset 
  0.0       0.0125       0.0246     11.6667     23.3333          2 libmetis__rsmalloc 
  0.0       0.0239       0.0239     37.6667           0          1 libmetis__isum 
  0.0      0.00383       0.0225     3.66667          11          6 gk_mcoreCreate 
  0.0       0.0126        0.021           5           5          4 libparmetis__gkMPI_Comm_size 
  0.0       0.0206       0.0206     65.6458           0          0 gk_idxset 
  0.0         0.02         0.02     60.6667           0          0 libmetis__rcopy 
  0.0       0.0112       0.0187     2.66667     5.33333          7 libmetis__FreeWorkSpace 
  0.0        0.018        0.018          16           0          1 libmetis__iincset 
  0.0        0.018        0.018          64           0          0 libparmetis__ravg 
  0.0      0.00594       0.0176           7           7          3 libmetis__ikvmalloc 
  0.0      0.00221       0.0168     2.66667     2.66667          6 libmetis__AllocateWorkSpace 
  0.0      0.00294       0.0144           2           2          7 libparmetis__gkMPI_Comm_free 
  0.0       0.0141       0.0141           8           0          2 libparmetis__rargmin_strd 
  0.0       0.0135       0.0135           3           0          4 MPI_Comm_free() 
  0.0      0.00904       0.0126     2.66667     2.66667          5 libmetis__rwspacemalloc 
  0.0      0.00598       0.0118           1           3         12 libparmetis__ComputeSerialBalance 
  0.0      0.00606       0.0112     2.66667     2.66667          4 libmetis__SetupGraph_label 
  0.0       0.0111       0.0111           8           0          1 libparmetis__rargmax_strd 
  0.0      0.00623       0.0107           6           6          2 libparmetis__gkMPI_Comm_rank 
  0.0      0.00248         0.01     3.66667     3.66667          3 gk_mcoreDestroy 
  0.0      0.00915      0.00915          35           0          0 libmetis__ComputeLoadImbalanceDiff 
  0.0      0.00571      0.00887           1           1          9 libparmetis__SetupGraph_nvwgts 
  0.0      0.00881      0.00881           6           0          1 MPI_Comm_size() 
  0.0      0.00629      0.00785     3.66667     3.66667          2 gk_gkmcorePush 
  0.0      0.00115      0.00694           1           1          7 libparmetis__AllocateRefinementWorkSpace 
  0.0      0.00131      0.00588           1           2          6 libparmetis__FreeWSpace 
  0.0      0.00579      0.00579     2.66667           0          2 gk_sigtrap 
  0.0      0.00167      0.00565           2           2          3 libmetis__irealloc 
  0.0      0.00535      0.00535     2.66667           0          2 gk_randinit 
  0.0      0.00517      0.00517          19           0          0 libmetis__InitGraph 
  0.0      0.00458      0.00458     2.66667           0          2 gk_siguntrap 
  0.0       0.0045       0.0045           6           0          1 MPI_Comm_rank() 
  0.0      0.00448      0.00448     15.3333           0          0 libmetis__rsum 
  0.0      0.00144      0.00375     2.66667     2.66667          1 libmetis__SetupGraph_tvwgt 
  0.0      0.00325      0.00325           9           0          0 libparmetis__InitGraph 
  0.0      0.00208      0.00296     2.66667     2.66667          1 libmetis__CheckParams 
  0.0      0.00125      0.00281           2           2          1 gk_imalloc 
  0.0      0.00225      0.00225           1           0          2 gk_gkmcoreCreate 
  0.0      0.00225      0.00225     6.33333           0          0 libparmetis__IsHBalanceBetterFT 
  0.0      0.00135      0.00185           1           1          2 METIS_SetDefaultOptions 
  0.0      0.00137      0.00137     5.33333           0          0 libmetis__rscale 
  0.0      0.00125      0.00125     3.66667           0          0 gk_gkmcorePop 
  0.0     0.000958     0.000958     2.66667           0          0 libmetis__metis_rcode 
  0.0     0.000958     0.000958           1           0          1 libparmetis__ParallelReMapGraph 
  0.0     0.000937     0.000937     2.66667           0          0 libmetis__Setup2WayBalMultipliers 
  0.0     0.000917     0.000917           2           0          0 gk_GetCurMemoryUsed 
  0.0     0.000354     0.000354           1           0          0 gk_gkmcoreDestroy 
  0.0     0.000354     0.000354     1.02083           0          0 libparmetis__IsHBalanceBetterTT 
  0.0     0.000271     0.000271           1           0          0 libparmetis__InitTimers 
  0.0     2.08E-05     0.000125   0.0208333   0.0208333          6 gk_cmalloc 
